Pressure    Volume
nan nan
nan 15583.425999999996
nan 15960.771000000002
nan 16344.158999999996
965310.4879053374 16733.638000000003
856730.5850629406 17129.255999999998
758576.2879116314 17531.06
670866.236222306 17939.098999999995
591303.1617472306 18353.421
517455.0410901309 18774.073999999997
456721.1606432528 19201.105
404283.2024194361 19634.564000000006
359021.3277442095 20074.496999999996
316192.1821085096 20520.951999999997
277456.7243227593 20973.978999999996
243525.63019889224 21433.624000000003
214096.37541163142 21899.935999999994
188492.85199647534 22372.962999999992
163105.8899030715 22852.753000000008
143494.11286631422 23339.352999999996
124685.75781847935 23832.811999999994
108902.00512713999 24333.178000000007
96191.23745770394 24840.498000000007
88403.24633924974 25354.821999999993
81163.25721462739 25876.196
71209.13319725578 26404.668999999998
62306.21119801107 26940.288
54876.56410309668 27483.102999999996
48095.602373363545 28033.159999999985
41459.493273665656 28590.50800000001
39749.10457225579 29155.195000000003
37510.41537021652 29727.267999999996
32808.08510309668 30306.77600000001
31572.72437525176 30893.766999999996
28578.522842270897 31488.288999999993
25808.84355173716 32090.38900000001
24183.906199269888 32700.116999999984
22034.897144133938 33317.518999999986
20567.945218907353 33942.643999999986
20618.297567346424 34575.539
17670.61588343404 35216.25300000001
16603.027400050352 35864.83400000002
14427.053774358004 36521.33000000001
13616.849161656595 37185.789
12496.942893089124 37858.258000000016
10721.148832364048 38538.786
9839.152129871602 39227.42099999999
8687.073627139978 39924.211
7418.808818265357 40629.202999999994
6517.65079224572 41342.446
5223.457192371601 42063.988000000005
4902.563229909366 42793.87699999999
4112.582881817724 43532.161
3074.8773287233125 44278.886999999995
2511.0236054325187 45034.104000000014
2146.432159797004 45797.85899999998
992.1756282555036 46570.20200000001
1657.067978570166 47351.179
1363.2005310512725 48140.83900000001
720.4339002270141 48939.22999999999
776.562045251503 49746.40000000001
113.60933321772154 50562.39599999998
515.440474244995 51387.267
-187.24809784819638 52221.060999999994
-415.3631036709251 53063.82499999998
-435.71909209078 53915.60899999998
-194.57978499528286 54776.45900000003
-63.91416196770934 55646.424
-149.3286650312996 56525.550999999985
-312.88120736228854 57413.89000000001
-378.5106912816096 58311.48699999999
-401.408054824137 59218.39100000003
-424.5288688583333 60134.648999999976
-454.4247323029696 61060.310999999994
-433.4551616756635 61995.42299999998
-440.1460026345403 62940.03399999999
-451.9123993812009 63894.19200000002
-422.09813186665457 64857.94400000001
-371.7935575535259 65831.33900000002
-393.3020148580847 66814.42500000002
-355.84428287194754 67807.25
-386.1395088901473 68809.86199999998
-417.7946885381382 69822.30799999999
-406.4105572992437 70844.637
-446.60104446217736 71876.897
-415.93145776636896 72919.13599999998
-372.6130583943285 73971.40099999998
-346.42787733270137 75033.741
-332.2238145884491 76106.20400000001
-335.02119021484896 77188.83700000003
-324.371864687004 78281.68999999997
-300.0630505150088 79384.80899999998
-302.6889265117363 80498.24299999999
-308.0651568891881 81622.04000000001
-253.63837266793794 82756.24699999999
-258.98829568730014 83900.91299999997
-251.5395317893881 85056.08599999998
-241.74874951461567 86221.814
-231.39598783565333 87398.14400000001
-213.81906433441972 88585.12600000002
-208.5729411877807 89782.80600000003
-192.36359375667217 90991.23199999999
-182.2490546368206 92210.45399999998
-171.64472618946377 93440.51800000001
-170.05295033409092 94681.473
-170.2025823608157 95933.36700000003
-167.20038463559013 97196.24799999998
-158.7177477108711 98470.16299999997
-164.8226382981304 99755.16100000001
-158.86061675166968 101051.29000000002
-148.6048166223035 102358.6
-155.7236127795972 103677.12999999998
-152.4905021908837 105006.93999999997
-146.70184658585123 106348.07000000005
-144.0409979309785 107700.58000000002
-149.1272023602845 109064.5
-143.65941026760373 110439.88999999994
-144.05260477334065 111826.79000000002
-139.20383322657628 113225.25
-139.5738492158308 114635.33000000002
-131.1649187132178 116057.07000000005
-141.00554371227216 117490.51000000001
-140.46052003915736 118935.69999999998
-127.8110498751387 120392.69999999998
-136.63467012043702 121861.55000000002
-132.53967017539023 123342.30000000002
-125.2128626893954 124835.0
-131.28510718587228 126339.68999999997
-131.08457973728767 127856.41999999995
-116.90446786405488 129385.25
-109.96294380282151 130926.20999999998
-119.42978101730539 132479.35999999993
-111.13933109220443 134044.74
-121.42039978809139 135622.40999999997
-106.86344483328902 137212.40999999997
-110.3801167715982 138814.79
-112.74013572311668 140429.59000000003
-118.86867575408735 142056.87000000005
-116.05014028722306 143696.66999999998
-111.39861887395168 145349.04
-113.20412485145997 147014.03
-107.97143129854683 148691.68999999997
-114.85964480462614 150382.06000000003
-116.59389385265496 152085.18999999997
-110.79939001145644 153801.14000000007
-113.46763216819939 155529.93999999997
-114.93651499043528 157271.66
-109.13631090493354 159026.32
-115.44489000493202 160793.99
-110.06704836829559 162574.71
-111.61918251331909 164368.52999999997
-114.64272370196474 166175.49000000005
-115.18538757319611 167995.64999999997
-119.28373220544297 169829.05
-113.46047484047835 171675.75
-111.53271283959165 173535.77999999997
-116.22244342171517 175409.20000000004
-119.34315920690257 179196.39000000007
-136.49126918730084 181110.25
-156.47786586852982 183037.7
-189.98219083630792 184978.77000000002
-244.41492489219976 186933.52000000002
-338.4939849148666 188901.99000000005
-480.18718712711603 190884.22999999998
-660.1231842713244 192880.29
-879.1432731193354 194890.22000000006
-1129.4463165961731 196914.06000000003
-1399.2169221034742 198951.85999999993
-1684.1651142875126 201003.68
-1983.8121490936558 203069.55
-2294.1490164652564 205149.52999999994
-2621.499268164652 207243.66000000003
-2957.232799144008 209352.0
