avg_press    volume
nan 38051.66299999999
nan nan
nan nan
nan nan
nan 40831.907
nan nan
nan nan
nan nan
nan nan
667159.6519345165 44493.520999999986
nan 45251.16500000001
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 55896.278999999995
nan nan
nan 57668.995
nan nan
nan 60397.732
nan 61326.08
nan 62263.892
nan 63211.21699999999
77106.47679805048 64168.10199999999
68961.25629417645 65134.59499999999
61689.527150212445 66110.745
nan nan
49079.1076515871 68092.20599999999
42585.738494376405 69097.613
37796.275968008 70112.86899999999
32246.00369557611 71138.02100000001
28130.179419145214 72173.11699999998
23698.798004248936 73218.20599999999
20302.89020019995 74273.33499999999
16515.777862784304 75338.552
13178.953452886779 76413.906
10161.878931942016 77499.44500000002
6985.223781604599 78595.215
4284.882077530618 79701.26600000003
1928.3217208497877 80817.64600000001
-147.01241570134866 81944.402
-2481.122112821795 83081.58199999998
-4586.7026774056485 84229.23500000002
-6369.916023219195 85387.40800000002
-8027.872507896052 86556.15
-9848.219748625686 87735.50799999999
-11615.563718570356 88925.53000000001
-13305.415991754124 90126.26499999997
-14957.946 91337.76
-16512.226662168916 92560.06400000001
-18018.152290177455 93793.224
-19462.884450387402 95037.28900000002
-20857.29794751312 96292.30499999998
-22187.014465383654 97558.32300000002
-23484.83082629343 98835.38800000002
-24710.66286103474 100123.55000000002
-25914.647396900775 101422.86000000004
-27058.809881529618 102733.36000000004
-28195.742939515123 104055.10000000002
-29288.73119295176 105388.12000000001
-30335.93267783054 106732.49
-31348.272968007997 108088.24
-32331.839272181955 109455.41999999998
-33272.413401149715 110834.08000000002
-34182.08134066484 112224.27000000002
-35009.79029817546 113626.03000000001
-35782.457048737815 115039.41999999998
-36565.84773431642 116464.49
-37365.86659835041 117901.27000000002
-38190.660118970256 119349.82000000005
-38974.05162759309 120810.18999999997
-39751.73205523619 122282.41999999998
-40541.457754061485 123766.57000000005
-41306.66334066484 125262.66999999998
-42060.340946513366 126770.79000000002
-42808.16293676581 128290.95999999998
-43518.78441314671 129823.22999999998
-44227.330316920765 131367.65999999997
-44916.6445576106 132924.29
-45595.75354011497 134493.15999999997
-46259.62785553612 136074.33000000002
-46917.386651087225 137667.85000000003
-47563.281066233445 139273.76
-48197.33745538615 140892.10999999996
-48833.592691577105 142522.94999999998
-49452.7448940265 144166.32000000007
-50063.917194701324 145822.27999999997
-50666.075846288426 147490.87000000005
-51245.2763211697 149172.14000000004
-51808.85421744564 150866.14000000004
-52337.53518770308 152572.91999999998
-52843.85397875531 154292.52
-53343.573959010246 156024.99
-53833.093250187456 157770.39000000004
-54316.946321419644 159528.75
-54790.06441764559 161300.12999999995
-55256.603235441136 163084.57
-55720.333906023494 164882.12999999995
-56171.63228117971 166692.84
-56620.62450712322 168516.77
-57061.03684678831 170353.95000000004
-57499.458731067236 172204.43
-57925.61703449138 174068.27
-58342.767562859284 175945.50999999998
-58761.24412896776 177836.18999999997
-59163.8509420145 179740.37000000005
-59569.66686303424 181658.10000000003
-59957.89375931017 183589.41999999995
-60365.91746738315 185534.37999999995
-60726.15258210448 187493.0299999999
-61114.64689502624 189465.41
-61461.998642589344 191451.58000000005
-61821.70919170208 193451.58000000005
-62172.85036265934 195465.45999999996
-62519.1963671582 197493.27
-62857.363866783315 199535.06000000003
-63189.90179305174 201590.87000000005
-63532.09644638841 203660.75
-63833.37736365909 205744.75999999998
-64150.06141564608 207842.93
-64474.25251312172 209955.31999999995
-64758.78825418645 212081.9700000001
-65053.223046488376 214222.93999999997
-65343.87085953511 216378.25999999998
-65643.33962059485 218548.0
-65913.23124593853 220732.18999999997
-66184.3013324169 222930.87999999995
-66458.2764483879 225144.12999999995
-66744.18846738315 227371.98
-66976.66416770808 229614.4700000001
-67229.67367333166 231871.66999999995
-67482.32302674331 234143.60000000003
-67730.23181579605 236430.33000000005
-67964.70418495376 238731.89999999997
-68205.05248712823 241048.3599999999
-68432.9722291927 243379.75999999992
-68661.10683279179 245726.1400000001
-68898.8500472382 248087.5499999999
