Pressure    Volume
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
894354.2808169688 31488.288999999993
nan nan
nan nan
660204.9185385195 33317.518999999986
593904.9732640986 33942.643999999986
533743.3854078549 34575.539
482670.1193995469 35216.25300000001
437134.0249018127 35864.83400000002
392724.79750503524 36521.33000000001
351849.66918554885 37185.789
316450.7816062437 37858.258000000016
284001.19206445117 38538.786
253193.5190936556 39227.42099999999
228629.95069738163 39924.211
207256.02232880163 40629.202999999994
184677.6214224572 41342.446
163624.52364174218 42063.988000000005
147278.4681470292 42793.87699999999
131810.5076337319 43532.161
117273.47038388923 44278.886999999995
104822.27951158107 45034.104000000014
93955.94559201914 45797.85899999998
82954.45807703928 46570.20200000001
73794.98429603524 47351.179
65910.11861548143 48140.83900000001
58030.56488708459 48939.22999999999
51609.15061379658 49746.40000000001
45806.569557905335 50562.39599999998
40222.46264589628 51387.267
35242.730839375625 52221.060999999994
nan nan
27513.492220417924 53915.60899999998
24111.741762210477 54776.45900000003
21294.652838242702 55646.424
18496.61379279959 56525.550999999985
16377.24756558409 57413.89000000001
14350.5219739426 58311.48699999999
12298.540899660122 59218.39100000003
10950.634718491945 60134.648999999976
9902.75784660121 61060.310999999994
8545.4073755287 61995.42299999998
7508.04883957704 62940.03399999999
6552.075420883686 63894.19200000002
5766.163044436052 64857.94400000001
5088.589880085599 65831.33900000002
4442.483182162639 66814.42500000002
3861.9857080060424 67807.25
3340.139771752266 68809.86199999998
2950.9310912424476 69822.30799999999
2633.1836415672205 70844.637
2299.8675788596424 71876.897
1961.7352700806823 72919.13599999998
1666.1655550255286 73971.40099999998
1379.9821294600074 75033.741
1200.3457265195077 76106.20400000001
1018.6089819350553 77188.83700000003
877.0003915869663 78281.68999999997
769.2150467313695 79384.80899999998
645.2954700533961 80498.24299999999
568.671161601647 81622.04000000001
529.4763731925951 82756.24699999999
424.8450341792276 83900.91299999997
359.7224568096165 85056.08599999998
244.35620382024672 86221.814
244.61305994772272 87398.14400000001
209.1651860337607 88585.12600000002
139.75797222924197 89782.80600000003
97.83446275692536 90991.23199999999
92.5876917232792 92210.45399999998
76.8313330152758 93440.51800000001
52.94346151069188 94681.473
11.55820525300579 95933.36700000003
-5.38344700488419 97196.24799999998
-21.768589926047202 98470.16299999997
-47.62431457872243 99755.16100000001
-51.941647613831954 101051.29000000002
-55.15332623929204 102358.6
-60.7179181950073 103677.12999999998
-84.0912451444236 105006.93999999997
-82.18789796311391 106348.07000000005
-90.74998236532073 107700.58000000002
-81.63661741337373 109064.5
-109.76890239422367 110439.88999999994
-92.49087625655275 111826.79000000002
-101.42241363994776 113225.25
-98.37360962331798 114635.33000000002
-119.42305306880907 116057.07000000005
-89.58775833867509 117490.51000000001
-95.34274702028638 118935.69999999998
-112.81932969301994 120392.69999999998
-85.27330562057777 121861.55000000002
-94.42758696033256 123342.30000000002
-91.04975204178376 124835.0
-83.34139261044726 126339.68999999997
-86.02675346172815 127856.41999999995
-78.82972848546954 129385.25
-84.00084925721244 130926.20999999998
-83.7686000965606 132479.35999999993
-82.19635648637978 134044.74
-81.13411213069226 135622.40999999997
-79.00653142864569 137212.40999999997
-89.18094777650825 138814.79
-89.36147955216967 140429.59000000003
-84.5251815379917 142056.87000000005
-89.02614650800757 143696.66999999998
-81.24364974531227 145349.04
-87.00474282663384 147014.03
-91.45547085657948 148691.68999999997
-90.86765237232612 150382.06000000003
-93.21164920138465 152085.18999999997
-89.89338110627553 153801.14000000007
-91.20482016648194 155529.93999999997
-89.92839278670698 157271.66
-88.48527474690498 159026.32
-87.19539681575456 160793.99
-85.72072916769982 162574.71
-90.77877828357165 164368.52999999997
-87.77095453078276 166175.49000000005
-87.0729733404496 167995.64999999997
-89.59510012265392 169829.05
-82.86631851157709 171675.75
-83.0602909148286 173535.77999999997
-83.32250030940001 175409.20000000004
-82.93244909193768 179196.39000000007
-98.02732306775066 181110.25
-112.14563481139761 183037.70000000004
-142.90379016539194 184978.76999999996
-201.42384920655758 186933.51999999996
-295.4500141732359 188901.99000000002
-430.77781820313277 190884.23000000004
-612.9600289640276 192880.29
-837.3799920553807 194890.22000000006
-1085.3321297331654 196914.06000000003
-1354.6805517948394 198951.8599999999
-1644.5711165928255 201003.68000000002
-1945.8952294902456 203069.54999999996
-2258.897766356199 205149.52999999994
-2586.8127690245437 207243.66000000003
-2918.4507493895535 209352.0
-3262.699167426054 211474.58999999997
-3612.7870183511645 213611.48000000004
-3966.265104908747 215762.71
-4321.077237193203 217928.33999999997
-4684.697103876652 220108.41000000003
-5046.8524500188805 222302.9700000001
-5406.214241422279 224512.06999999998
-5770.386807929515 226735.75999999998
