Pressure    Volume
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 43532.161
nan nan
783174.1422117321 45034.104000000014
712419.0654569486 45797.85899999998
651803.8076548339 46570.20200000001
594120.5410208964 47351.179
540569.8053058912 48140.83900000001
492106.53675604233 48939.22999999999
nan 49746.400000000016
409793.86694360524 50562.39599999998
372740.55840886204 51387.267
341037.4245883686 52221.060999999994
307578.5532980866 53063.82499999998
nan nan
nan nan
nan nan
211991.3475188822 56525.550999999985
nan 57413.89000000001
174129.04303209565 58311.48699999999
157655.73437940585 59218.39100000003
143884.1785146022 60134.648999999976
130607.92477215508 61060.310999999994
119030.91209314033 61995.42299999999
107933.52466012086 62940.03399999999
97844.12684063443 63894.19200000002
88685.69051082578 64857.94400000001
nan 65831.33900000002
71766.42290143506 66814.42500000002
64676.8434451158 67807.25
58949.9433183134 68809.86199999998
54064.05154733132 69822.30799999999
48348.60447721551 70844.637
43667.51472910373 71876.897
39512.38428096677 72919.13599999998
35336.12563209565 73971.40099999998
32112.4157132427 75033.741
29141.006097935548 76106.20400000001
26144.630338872106 77188.83700000003
nan 78281.69
21227.683329556898 79384.80899999998
18984.766006168178 80498.24299999999
17285.704366440084 81622.04000000001
15641.555887965762 82756.24699999999
14111.18763141994 83900.91299999997
12833.70036518127 85056.08599999998
11583.221129154079 86221.814
10590.133950025178 87398.14400000001
9620.156361253776 88585.12600000002
8686.887631092648 89782.80600000003
7875.067932212991 90991.23199999999
nan nan
6480.132638066465 93440.51800000001
5896.624331998993 94681.473
5396.309784453675 95933.36700000003
4927.7239936807655 97196.24799999998
4480.963313884692 98470.16299999997
4087.028915873615 99755.16100000001
3757.5791076535747 101051.29000000002
3405.631296815206 102358.6
3124.8330488041283 103677.12999999998
2840.6652305261837 105006.93999999997
2617.453087084592 106348.07000000005
2406.944827282226 107700.58000000002
2186.3083423615312 109064.5
1980.473295467019 110439.88999999994
1808.9208943466767 111826.79000000002
1656.1464258270391 113225.25
1525.3161645268126 114635.33000000002
1377.3140446438697 116057.07000000005
1274.436355405715 117490.51000000001
1181.6442339366693 118935.69999999998
nan nan
993.1456949324773 121861.55000000002
911.5415553244587 123342.30000000002
846.788043691425 124835.0
773.4254924953947 126339.68999999996
711.5567211477959 127856.41999999997
645.0287202669919 129385.25
592.8903955905579 130926.20999999998
554.2529971429943 132479.35999999993
506.99375847124594 134044.74
463.46309128652996 135622.40999999997
418.04620342833135 137212.40999999997
387.1107542971556 138814.79
352.45142189294126 140429.59000000003
324.26893530025177 142056.87000000005
298.39749924961734 143696.66999999998
276.58102995973445 145349.04
253.6898929986448 147014.03
228.79067609973012 148691.68999999997
215.14859974287086 150382.06000000003
192.05558701530623 152085.18999999997
175.97276670339895 153801.14000000007
162.96689315697418 155529.93999999997
142.2261447370291 157271.66
135.31934451177662 159026.32
122.89097654975066 160793.99
109.54920836777357 162574.71
107.11174480992939 164368.52999999997
94.70861386460113 166175.49000000005
88.95749413698124 167995.64999999997
81.40350552053606 169829.05
73.90415104833089 171675.75
73.20497308788637 173535.77999999997
63.12403000331365 175409.20000000004
54.825857540431784 179196.39000000007
39.73302603066847 181110.25
17.16519698097499 183037.70000000004
-16.941673677912007 184978.77000000002
-73.97060116145501 186933.51999999996
-174.4369086488292 188901.99000000005
-305.06736824994385 190884.23000000004
-492.6060957806293 192880.29
-721.335697118691 194890.22000000006
-972.291071241032 196914.06000000003
-1241.3154658879796 198951.8599999999
-1536.120022711139 201003.68000000002
-1841.011445248584 203069.54999999996
-2160.858066792548 205149.52999999994
-2488.7211503838894 207243.66000000003
-2824.6217783385773 209352.0
-3171.2330846947766 211474.58999999997
-3524.736475556954 213611.48000000004
-3880.59355593455 215762.71
-4241.163896752674 217928.33999999997
-4602.707150723726 220108.41000000003
-4967.2956752926375 222302.9700000001
-5334.15952689742 224512.06999999998
-5695.154618061674 226735.75999999998
