avg_press    volume
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 45433.147
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 64397.85799999999
nan 66345.12
nan 68331.24600000001
59259.22397422248 70356.61899999998
48435.44842689328 72421.62399999998
39711.27861684579 74526.64399999999
32951.86950812297 76672.06499999997
27453.844830792306 78858.26800000001
22184.41525668583 81085.63999999998
18271.58657035741 83354.56299999998
15307.42078955261 85665.421
12722.951566108475 88018.599
10609.212088955523 90414.481
8809.678744352825 92853.44999999998
7401.6665059985 95335.89100000003
6338.0884939030475 97862.18800000002
5394.463015971008 100432.71999999999
4534.2942146213445 103047.87999999999
3821.0751421394652 105708.05000000002
3203.5238310922273 108413.61000000004
2724.9116082479377 111164.93999999997
2255.7791504222882 113962.43999999996
1903.1804383604099 116806.47999999998
1603.5790540904547 119697.43999999996
1332.6841865317342 122635.71999999999
1091.7722377676662 125621.68999999996
725.3571673814516 131738.26
533.9163811223693 134869.62000000002
433.98910835153424 138050.22
300.06672264680657 141280.42999999996
120.98960584802116 144560.64000000004
-167.1998497978878 147891.23
-437.4291859010122 151272.59
-1049.1547970549725 154705.10000000003
-1713.5938428885559 158189.14999999997
-2382.6119520369907 161725.12000000005
-3117.081228867783 165313.39000000004
-3878.4746395651086 168954.35000000003
-4625.372746126936 172648.37999999995
-5371.068491804098 176395.87000000005
-6111.7082503248375 180197.2
-6829.625760734817 184052.74000000002
-7527.273747751124 187962.89999999997
-8205.881238930535 191928.05
-8871.452715446138 195948.58000000005
-9535.620874662669 200024.85999999993
-10204.411992003998 204157.29000000004
-10888.547803049238 208346.24000000002
