avg_press    volume
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 37629.803000000014
nan nan
nan nan
nan nan
nan nan
nan 41100.15899999999
nan 41818.885999999984
nan 42545.942999999985
nan nan
nan nan
nan nan
nan nan
nan nan
nan 47085.91500000001
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan nan
nan 55350.975999999995
nan nan
nan nan
nan 58006.666
nan nan
nan nan
nan 60745.972
nan nan
nan 62619.268
nan 63570.188
nan nan
nan 65500.811
nan 66480.60999999999
62420.99626543364 67470.132
nan nan
nan nan
46790.491197700576 70497.512
nan 71526.404
nan 72565.259
34888.88696325919 73614.12299999999
nan 74673.047
29168.704518120467 75742.07599999999
26438.03833491627 76821.26099999998
23797.133253686578 77910.648
22078.364438140467 79010.285
20011.442630934536 80120.22099999999
18040.389172706822 81240.50300000003
16514.453101974505 82371.17999999998
15087.785099225193 83512.29900000004
13997.642029992503 84663.909
12828.8261872032 85826.05700000003
11737.564758560358 86998.79199999999
10862.652012971757 88182.162
9224.004766408398 90580.99600000004
8502.749974331417 91796.55700000003
7857.190448312922 93022.94399999999
7253.978839112904 94260.206
6781.848114025974 95508.39
nan 96767.545
5722.796146930282 98037.718
5029.089663021421 99318.95799999998
nan nan
3205.903916957364 101914.82999999999
2197.780886206897 103229.56000000001
1213.1135012032087 104555.54000000001
269.75996864210236 105892.82999999997
-664.5265381253382 107241.48000000001
-1581.1242227878786 108601.53
-2473.6468090452263 109973.03
-3346.5382875583205 111356.03
-4168.426656330554 112750.57
-4991.048903122498 114156.70999999998
-5776.632661728396 115574.5
-6541.112571117318 117003.96999999997
-7280.893664264442 118445.17999999996
nan 119898.17999999995
-8707.267054223827 121363.01
-9384.58010537434 122839.71999999997
-10063.626273192402 124328.37000000004
-10699.598595394526 125828.99000000002
-11324.199676479606 127341.63999999997
nan 128866.36000000002
-12611.97512228968 130403.20999999999
-13240.281736432025 131952.23
-13917.070683595872 133513.46
-14557.20557542768 135086.97
-15208.502712573181 136672.78000000003
-15854.82121928666 138270.95999999996
-16502.36499441731 139881.55000000002
-17143.466784565917 141504.60000000003
-17798.543774390244 143140.16
-18425.688576470588 144788.27
nan 146448.98
nan 148122.34000000003
nan 149808.4
nan 151507.20999999996
nan 153218.81000000003
nan 154943.25
nan 156680.59000000003
nan 158430.85999999996
nan 160194.12000000005
nan 161970.42
nan 163759.79
nan 165562.30000000005
nan 167377.99000000002
nan 169206.89999999997
nan 171049.09000000003
nan 172904.60000000003
nan 174773.48
nan 176655.76999999996
nan 178551.54
nan 180460.81999999998
nan 182383.66
nan 184320.10999999993
nan 186270.22000000003
nan 188234.04000000004
nan 190211.60999999993
nan 192202.99000000002
nan 194208.20999999996
nan 196227.33999999997
nan 198260.41000000003
nan 200307.47000000003
nan 202368.58000000002
nan 204443.77999999997
nan 206533.1099999999
nan 208636.62999999995
nan 210754.39000000013
nan 212886.43
nan 215032.79999999996
